paymentId,bookingId,amount,paymentMethod,paymentDate,statusId
1679,1679,609.73,Credit Card,2024-12-08 03:36:09.717520,18
1680,1680,323.22,PayPal,2025-08-23 19:36:09.717520,18
1681,1681,520.17,Credit Card,2025-09-21 07:36:09.717520,18
1682,1682,90.27,Credit Card,2025-10-14 09:36:09.717520,18
1683,1683,424.36,Bank Transfer,2025-09-23 03:36:09.717520,18
1684,1684,418.28,Bank Transfer,2025-03-01 10:36:09.717520,18
1685,1685,138.14,Crypto,2025-07-14 17:36:09.717520,18
1686,1686,467.56,Crypto,2025-01-31 00:36:09.717520,18
1687,1687,785.42,Bank Transfer,2025-10-18 05:36:09.717520,18
1688,1688,282.24,Crypto,2025-05-14 17:36:09.717520,18
1689,1689,394.28,Crypto,2024-12-06 20:36:09.717520,18
1690,1690,59.39,Bank Transfer,2025-10-13 21:36:09.717520,18
1691,1691,171.54,Bank Transfer,2025-06-16 03:36:09.717520,18
1692,1692,140.69,PayPal,2025-10-23 18:36:09.717520,18
1693,1693,410.57,Crypto,2025-11-01 03:36:09.717520,18
1694,1694,581.24,Bank Transfer,2025-04-07 22:36:09.717520,18
1695,1695,591.44,Crypto,2025-04-16 02:36:09.717520,18
1696,1696,546.69,PayPal,2025-02-14 21:36:09.717520,18
1697,1697,74.35,Credit Card,2025-01-22 07:36:09.717520,18
1698,1698,201.79,PayPal,2025-01-24 17:36:09.717520,18
1699,1699,483.71,Credit Card,2025-01-11 15:36:09.717520,18
1700,1700,786.09,PayPal,2025-01-23 06:36:09.717520,18
1701,1701,138.76,Crypto,2025-08-08 02:36:09.717520,18
1702,1702,405.38,Credit Card,2025-05-10 16:36:09.717520,18
1703,1703,519.44,PayPal,2025-05-03 12:36:09.717520,18
1704,1704,484.54,Credit Card,2025-10-06 19:36:09.717520,18
1705,1705,479.54,PayPal,2025-08-07 18:36:09.717520,18
1706,1706,480.36,Bank Transfer,2025-08-27 05:36:09.717520,18
1707,1707,732.19,PayPal,2025-10-09 00:36:09.717520,18
1708,1708,349.81,Bank Transfer,2025-02-17 21:36:09.717520,20
1709,1709,475.97,PayPal,2025-03-23 15:36:09.717520,18
1710,1710,675.09,Crypto,2025-11-20 10:36:09.717520,18
1711,1711,488.62,Bank Transfer,2025-01-19 06:36:09.717520,18
1712,1712,184.37,Credit Card,2025-08-11 10:36:09.717520,18
1713,1713,559.68,PayPal,2025-03-09 19:36:09.717520,18
1714,1714,74.87,PayPal,2025-06-22 03:36:09.717520,18
1715,1715,280.96,Crypto,2025-02-23 22:36:09.717520,18
1716,1716,359.52,Bank Transfer,2025-07-17 08:36:09.717520,18
1717,1717,794.62,Bank Transfer,2025-05-13 23:36:09.717520,18
1718,1718,122.94,Bank Transfer,2025-03-15 07:36:09.717520,18
1719,1719,283.9,Bank Transfer,2025-02-26 06:36:09.717520,18
1720,1720,306.97,Crypto,2025-06-30 13:36:09.717520,18
1721,1721,509.82,Crypto,2025-06-23 11:36:09.717520,18
1722,1722,186.13,Credit Card,2025-03-07 02:36:09.717520,18
1723,1723,650.72,Credit Card,2025-06-11 00:36:09.717520,18
1724,1724,555.97,Credit Card,2024-12-05 15:36:09.717520,18
1725,1725,785.69,Bank Transfer,2025-07-27 22:36:09.717520,18
1726,1726,548.43,Crypto,2025-01-03 13:36:09.717520,18
1727,1727,167.72,Crypto,2025-03-23 17:36:09.717520,17
1728,1728,281.19,Credit Card,2025-11-08 21:36:09.717520,18
1729,1729,204.2,Credit Card,2025-07-12 23:36:09.717520,18
1730,1730,430.98,Credit Card,2024-12-28 07:36:09.717520,18
1731,1731,615.74,Crypto,2025-01-30 13:36:09.717520,21
1732,1732,200.35,Bank Transfer,2025-09-30 01:36:09.717520,18
1733,1733,671.96,PayPal,2024-12-12 13:36:09.717520,18
1734,1734,712.78,PayPal,2025-07-27 07:36:09.717520,18
1735,1735,346.71,Crypto,2025-09-01 15:36:09.717520,18
1736,1736,656.36,PayPal,2025-07-30 18:36:09.717520,18
1737,1737,338.76,PayPal,2025-05-06 07:36:09.717520,18
1738,1738,311.65,Bank Transfer,2025-01-11 02:36:09.717520,18
1739,1739,730.34,Credit Card,2024-12-26 22:36:09.717520,18
1740,1740,630.99,PayPal,2025-10-26 22:36:09.717520,18
1741,1741,469.37,Crypto,2025-03-26 08:36:09.717520,18
1742,1742,286.12,Credit Card,2025-05-16 02:36:09.717520,18
1743,1743,227.77,Credit Card,2025-01-17 04:36:09.717520,18
1744,1744,330.95,Credit Card,2025-09-01 15:36:09.717520,18
1745,1745,485.26,Bank Transfer,2024-12-24 04:36:09.717520,18
1746,1746,500.63,Credit Card,2025-04-17 00:36:09.717520,18
1747,1747,658.57,Crypto,2025-11-23 04:36:09.717520,18
1748,1748,775.69,Bank Transfer,2025-02-02 05:36:09.717520,18
1749,1749,213.82,PayPal,2025-09-27 11:36:09.717520,18
1750,1750,651.62,Bank Transfer,2025-08-29 03:36:09.717520,18
1751,1751,523.73,Crypto,2025-04-24 19:36:09.717520,22
1752,1752,260.85,Credit Card,2025-01-19 04:36:09.717520,18
1753,1753,235.73,Bank Transfer,2025-09-13 02:36:09.717520,18
1754,1754,248.34,Bank Transfer,2025-01-09 19:36:09.717520,18
1755,1755,663.62,PayPal,2024-12-07 19:36:09.717520,18
1756,1756,521.21,Credit Card,2025-08-09 13:36:09.717520,18
1757,1757,136.24,PayPal,2025-08-29 13:36:09.717520,18
1758,1758,406.83,Credit Card,2025-07-22 18:36:09.717520,18
1759,1759,697.28,Bank Transfer,2025-02-06 15:36:09.717520,18
1760,1760,717.08,Crypto,2025-07-20 15:36:09.717520,18
1761,1761,446.08,Credit Card,2025-01-07 00:36:09.717520,18
1762,1762,357.42,PayPal,2025-09-22 23:36:09.717520,18
1763,1763,695.54,Crypto,2025-01-26 15:36:09.717520,18
1764,1764,113.9,PayPal,2025-07-25 20:36:09.717520,18
1765,1765,229.37,Crypto,2025-08-30 05:36:09.717520,18
1766,1766,145.53,Credit Card,2025-09-09 23:36:09.717520,18
1767,1767,769.97,Credit Card,2025-06-23 16:36:09.717520,18
1768,1768,358.42,Credit Card,2025-07-16 14:36:09.717520,18
1769,1769,416.96,Bank Transfer,2025-06-16 07:36:09.717520,21
1770,1770,139.33,Bank Transfer,2025-03-07 11:36:09.717520,18
1771,1771,76.86,PayPal,2025-10-08 15:36:09.717520,18
1772,1772,381.03,PayPal,2024-12-28 06:36:09.717520,18
1773,1773,240.73,Crypto,2025-01-30 00:36:09.717520,18
1774,1774,567.57,Credit Card,2025-04-02 09:36:09.717520,18
1775,1775,409.41,Bank Transfer,2025-10-16 14:36:09.717520,18
1776,1776,700.15,Crypto,2025-01-22 03:36:09.717520,18
1777,1777,652.69,Bank Transfer,2025-03-16 00:36:09.717520,18
1778,1778,608.15,Crypto,2025-04-27 16:36:09.717520,18
1779,1779,795.39,Credit Card,2025-03-06 10:36:09.717520,18
1780,1780,67.97,Credit Card,2025-05-09 00:36:09.717520,19
1781,1781,376.79,PayPal,2025-01-07 09:36:09.717520,18
1782,1782,143.15,PayPal,2024-12-08 23:36:09.717520,18
1783,1783,335.82,Crypto,2025-03-03 07:36:09.717520,18
1784,1784,318.66,PayPal,2024-12-07 16:36:09.717520,18
1785,1785,380.13,PayPal,2024-12-01 11:36:09.717520,18
1786,1786,653.23,PayPal,2024-12-23 18:36:09.717520,18
1787,1787,159.48,Crypto,2025-03-28 07:36:09.717520,20
1788,1788,53.28,PayPal,2025-01-18 06:36:09.717520,18
1789,1789,574.84,Crypto,2025-08-10 00:36:09.717520,18
1790,1790,446.26,Bank Transfer,2025-11-07 06:36:09.717520,18
1791,1791,732.54,PayPal,2025-05-30 00:36:09.717520,18
1792,1792,581.61,Crypto,2025-11-07 07:36:09.717520,18
1793,1793,500.0,Credit Card,2025-08-23 09:36:09.717520,18
1794,1794,253.17,Crypto,2025-03-24 21:36:09.717520,18
1795,1795,331.06,Credit Card,2024-12-16 08:36:09.717520,18
1796,1796,623.52,Credit Card,2025-03-16 20:36:09.717520,18
1797,1797,701.06,PayPal,2025-01-26 18:36:09.717520,18
1798,1798,534.89,Crypto,2025-07-21 01:36:09.717520,18
1799,1799,302.41,Crypto,2025-05-19 17:36:09.717520,18
1800,1800,481.39,Bank Transfer,2025-03-07 22:36:09.717520,18
1801,1801,340.76,Credit Card,2025-10-09 19:36:09.717520,18
1802,1802,434.37,Crypto,2025-05-27 12:36:09.717520,18
1803,1803,602.82,Bank Transfer,2025-11-17 18:36:09.717520,18
1804,1804,583.88,Bank Transfer,2025-04-30 21:36:09.717520,20
1805,1805,749.58,Credit Card,2025-08-06 22:36:09.717520,18
1806,1806,501.0,Crypto,2025-07-22 04:36:09.717520,18
1807,1807,694.1,Credit Card,2024-12-29 19:36:09.717520,18
1808,1808,384.98,Credit Card,2025-11-06 02:36:09.717520,21
1809,1809,750.33,Crypto,2025-04-27 03:36:09.717520,18
1810,1810,709.54,Credit Card,2025-01-15 09:36:09.717520,18
1811,1811,688.64,Credit Card,2025-09-26 01:36:09.717520,18
1812,1812,511.77,PayPal,2025-05-31 02:36:09.717520,18
1813,1813,499.88,Bank Transfer,2025-06-23 18:36:09.717520,18
1814,1814,396.38,Credit Card,2025-05-09 13:36:09.717520,18
1815,1815,149.43,Crypto,2025-09-24 00:36:09.717520,20
1816,1816,138.06,Crypto,2025-02-10 23:36:09.717520,18
1817,1817,747.6,Bank Transfer,2025-01-14 13:36:09.717520,18
1818,1818,331.7,PayPal,2025-03-06 02:36:09.717520,18
1819,1819,559.65,Bank Transfer,2025-02-09 06:36:09.717520,18
1820,1820,761.33,Crypto,2025-11-18 12:36:09.717520,18
1821,1821,91.91,Crypto,2025-07-28 11:36:09.717520,18
1822,1822,642.73,PayPal,2025-09-13 04:36:09.717520,18
1823,1823,651.07,Credit Card,2025-02-13 02:36:09.717520,18
1824,1824,202.65,Credit Card,2025-08-22 03:36:09.717520,18
1825,1825,470.37,Bank Transfer,2025-09-16 17:36:09.717520,18
1826,1826,72.48,PayPal,2025-06-28 07:36:09.717520,18
1827,1827,109.59,Bank Transfer,2024-12-27 23:36:09.717520,18
1828,1828,469.37,Credit Card,2025-10-02 06:36:09.717520,18
1829,1829,217.3,Credit Card,2025-11-18 20:36:09.717520,18
1830,1830,702.76,Crypto,2025-09-27 01:36:09.717520,18
1831,1831,534.67,PayPal,2025-03-15 03:36:09.717520,18
1832,1832,642.54,Bank Transfer,2025-03-25 11:36:09.717520,18
1833,1833,327.07,Bank Transfer,2025-10-20 06:36:09.717520,18
1834,1834,86.37,Crypto,2025-08-08 14:36:09.717520,20
1835,1835,755.32,Crypto,2024-12-02 12:36:09.717520,18
1836,1836,732.24,Crypto,2025-01-20 18:36:09.717520,18
1837,1837,439.07,PayPal,2025-08-17 12:36:09.717520,18
1838,1838,446.16,Crypto,2025-06-28 05:36:09.717520,18
1839,1839,614.52,Credit Card,2025-09-07 06:36:09.717520,18
1840,1840,610.8,Bank Transfer,2025-11-04 22:36:09.717520,18
1841,1841,457.76,Credit Card,2024-12-13 10:36:09.717520,18
1842,1842,189.76,Credit Card,2025-08-21 01:36:09.717520,18
1843,1843,595.95,Credit Card,2025-08-04 16:36:09.717520,18
1844,1844,536.18,PayPal,2025-09-28 17:36:09.717520,18
1845,1845,354.85,Bank Transfer,2025-06-17 01:36:09.717520,18
1846,1846,562.32,Crypto,2025-07-06 02:36:09.717520,18
1847,1847,283.33,Credit Card,2025-09-16 20:36:09.717520,18
1848,1848,338.02,Credit Card,2025-10-29 23:36:09.717520,18
1849,1849,236.99,Credit Card,2025-05-31 20:36:09.717520,18
1850,1850,540.2,PayPal,2024-12-06 02:36:09.717520,18
1851,1851,644.18,Bank Transfer,2025-05-30 13:36:09.717520,18
1852,1852,251.2,Bank Transfer,2025-03-03 04:36:09.717520,18
1853,1853,769.05,Bank Transfer,2025-07-24 08:36:09.717520,18
1854,1854,482.4,Crypto,2025-11-03 06:36:09.717520,18
1855,1855,470.14,Credit Card,2025-10-27 09:36:09.717520,17
1856,1856,205.84,PayPal,2025-11-05 15:36:09.717520,18
1857,1857,556.62,Bank Transfer,2025-11-05 17:36:09.717520,18
1858,1858,580.13,Crypto,2025-09-26 16:36:09.717520,18
1859,1859,88.59,Credit Card,2024-12-25 05:36:09.717520,18
1860,1860,564.86,Bank Transfer,2025-01-19 11:36:09.717520,20
1861,1861,538.79,Crypto,2025-03-30 10:36:09.717520,22
1862,1862,471.22,Credit Card,2025-03-02 17:36:09.717520,18
1863,1863,687.3,Credit Card,2025-01-01 17:36:09.717520,18
1864,1864,245.85,Crypto,2025-01-09 15:36:09.717520,21
1865,1865,736.62,Credit Card,2024-12-17 09:36:09.717520,18
1866,1866,241.52,PayPal,2025-02-08 10:36:09.717520,21
1867,1867,81.73,Crypto,2025-04-10 12:36:09.717520,18
1868,1868,237.55,Bank Transfer,2025-03-15 21:36:09.717520,18
1869,1869,294.35,Credit Card,2025-03-10 18:36:09.717520,18
1870,1870,553.0,Crypto,2024-12-18 16:36:09.717520,18
1871,1871,520.51,PayPal,2025-06-29 20:36:09.717520,18
1872,1872,457.57,PayPal,2025-03-07 07:36:09.717520,20
1873,1873,582.18,PayPal,2025-03-09 00:36:09.717520,22
1874,1874,582.66,Credit Card,2025-05-30 05:36:09.717520,18
1875,1875,634.56,PayPal,2025-02-10 09:36:09.717520,18
1876,1876,351.66,Credit Card,2025-01-08 07:36:09.717520,18
1877,1877,82.41,Credit Card,2025-01-22 20:36:09.717520,20
1878,1878,312.18,Crypto,2025-09-03 23:36:09.717520,18
1879,1879,321.39,Credit Card,2025-04-09 18:36:09.717520,18
1880,1880,577.47,Bank Transfer,2025-02-21 19:36:09.717520,18
1881,1881,651.33,Credit Card,2025-08-24 16:36:09.717520,18
1882,1882,284.08,Bank Transfer,2025-01-02 02:36:09.717520,18
1883,1883,142.63,PayPal,2025-07-31 13:36:09.717520,18
1884,1884,722.84,PayPal,2025-07-05 01:36:09.717520,18
1885,1885,265.63,PayPal,2025-03-15 22:36:09.717520,18
1886,1886,229.41,Credit Card,2025-11-04 22:36:09.717520,18
1887,1887,382.6,Credit Card,2025-09-17 04:36:09.717520,18
1888,1888,358.43,PayPal,2025-01-08 05:36:09.717520,20
1889,1889,351.28,PayPal,2025-09-09 15:36:09.717520,18
1890,1890,363.89,Crypto,2024-12-22 09:36:09.717520,18
1891,1891,162.34,Credit Card,2025-10-30 16:36:09.717520,18
1892,1892,353.89,PayPal,2025-03-28 17:36:09.717520,18
1893,1893,134.55,PayPal,2025-03-13 08:36:09.717520,17
1894,1894,462.39,Bank Transfer,2025-11-16 14:36:09.717520,18
1895,1895,767.7,Crypto,2025-06-18 20:36:09.717520,18
1896,1896,687.04,Credit Card,2025-07-07 06:36:09.717520,18
1897,1897,778.88,Bank Transfer,2025-10-14 18:36:09.717520,18
1898,1898,620.18,Bank Transfer,2024-12-30 17:36:09.717520,18
1899,1899,600.56,Crypto,2025-03-27 11:36:09.717520,18
1900,1900,663.27,Credit Card,2024-12-25 22:36:09.717520,18
1901,1901,579.7,Bank Transfer,2024-12-31 21:36:09.717520,18
1902,1902,562.55,PayPal,2025-04-25 22:36:09.717520,20
1903,1903,604.41,Bank Transfer,2025-04-04 23:36:09.717520,18
1904,1904,692.15,Crypto,2025-11-02 08:36:09.717520,18
1905,1905,458.28,Bank Transfer,2025-09-05 18:36:09.717520,18
1906,1906,192.77,Crypto,2025-03-23 08:36:09.717520,18
1907,1907,202.31,PayPal,2025-09-09 09:36:09.717520,18
1908,1908,574.93,Credit Card,2025-04-17 10:36:09.717520,18
1909,1909,139.64,PayPal,2024-12-30 18:36:09.717520,20
1910,1910,121.92,Crypto,2025-01-11 10:36:09.717520,18
1911,1911,133.49,Credit Card,2025-05-07 16:36:09.717520,18
1912,1912,696.96,Crypto,2025-02-11 00:36:09.717520,18
1913,1913,531.46,Bank Transfer,2025-07-21 21:36:09.717520,18
1914,1914,333.94,Crypto,2025-04-24 03:36:09.717520,18
1915,1915,420.19,PayPal,2025-04-24 20:36:09.717520,18
1916,1916,622.61,PayPal,2025-06-13 23:36:09.717520,18
1917,1917,719.36,Crypto,2025-06-13 01:36:09.717520,18
1918,1918,235.51,Crypto,2025-11-06 13:36:09.717520,18
1919,1919,265.64,Bank Transfer,2024-12-16 22:36:09.717520,18
1920,1920,592.01,PayPal,2025-04-16 20:36:09.717520,18
1921,1921,784.34,Crypto,2025-10-15 23:36:09.717520,18
1922,1922,547.96,PayPal,2025-01-25 18:36:09.717520,18
1923,1923,343.97,Bank Transfer,2025-09-02 07:36:09.717520,18
1924,1924,539.41,Crypto,2025-08-22 19:36:09.717520,18
1925,1925,358.0,Credit Card,2025-04-03 13:36:09.717520,18
1926,1926,140.96,PayPal,2025-11-17 00:36:09.717520,18
1927,1927,69.79,Bank Transfer,2025-09-04 00:36:09.717520,18
1928,1928,490.73,PayPal,2025-10-12 03:36:09.717520,21
1929,1929,540.26,Credit Card,2025-11-03 01:36:09.717520,18
1930,1930,567.72,Bank Transfer,2025-11-05 08:36:09.717520,18
1931,1931,398.7,Credit Card,2025-07-24 17:36:09.717520,18
1932,1932,553.27,Crypto,2025-06-03 08:36:09.717520,18
1933,1933,710.71,PayPal,2025-06-28 03:36:09.717520,18
1934,1934,279.43,Bank Transfer,2025-10-10 17:36:09.717520,18
1935,1935,771.32,PayPal,2025-03-03 22:36:09.717520,18
1936,1936,792.87,PayPal,2025-08-12 04:36:09.717520,18
1937,1937,326.3,Crypto,2025-10-13 10:36:09.717520,18
1938,1938,647.81,PayPal,2024-12-22 07:36:09.717520,18
1939,1939,83.66,PayPal,2025-05-13 01:36:09.717520,18
1940,1940,709.46,Crypto,2025-12-02 11:36:09.717520,18
1941,1941,456.0,PayPal,2025-05-30 22:36:09.717520,18
1942,1942,246.61,PayPal,2025-05-31 01:36:09.717520,18
1943,1943,505.41,Crypto,2025-08-19 11:36:09.717520,18
1944,1944,540.95,Bank Transfer,2025-06-11 15:36:09.717520,18
1945,1945,503.31,Crypto,2025-04-26 12:36:09.717520,18
1946,1946,158.45,Crypto,2025-06-03 11:36:09.717520,18
1947,1947,572.77,Crypto,2025-05-02 08:36:09.717520,18
1948,1948,336.14,Credit Card,2025-04-29 07:36:09.717520,18
1949,1949,771.62,Crypto,2025-10-09 13:36:09.717520,18
1950,1950,209.67,Crypto,2025-08-18 16:36:09.717520,18
1951,1951,79.7,Credit Card,2025-09-25 15:36:09.717520,20
1952,1952,330.43,Bank Transfer,2025-10-30 22:36:09.717520,18
1953,1953,567.16,Crypto,2025-08-16 15:36:09.717520,18
1954,1954,240.19,Crypto,2025-02-04 01:36:09.717520,18
1955,1955,352.42,Credit Card,2025-11-03 17:36:09.717520,18
1956,1956,141.67,Credit Card,2025-03-11 08:36:09.717520,18
1957,1957,484.26,PayPal,2025-04-04 15:36:09.717520,18
1958,1958,301.74,Credit Card,2025-01-30 07:36:09.717520,18
1959,1959,564.25,Bank Transfer,2025-01-10 09:36:09.717520,18
1960,1960,774.08,Bank Transfer,2025-06-06 11:36:09.717520,18
1961,1961,394.01,Credit Card,2025-07-05 03:36:09.717520,18
1962,1962,208.76,Credit Card,2025-09-01 20:36:09.717520,18
1963,1963,101.53,PayPal,2025-09-27 10:36:09.717520,22
1964,1964,724.95,PayPal,2025-04-28 03:36:09.717520,18
1965,1965,599.8,PayPal,2025-07-06 18:36:09.717520,18
1966,1966,793.86,Credit Card,2025-10-22 00:36:09.717520,18
1967,1967,482.46,Bank Transfer,2025-02-23 22:36:09.717520,18
1968,1968,293.38,Crypto,2025-07-30 17:36:09.717520,18
1969,1969,249.52,Credit Card,2025-07-09 21:36:09.717520,18
1970,1970,159.43,Credit Card,2025-08-21 09:36:09.717520,18
1971,1971,516.68,Bank Transfer,2025-02-06 02:36:09.717520,18
1972,1972,740.62,Credit Card,2025-05-01 05:36:09.717520,18
1973,1973,508.47,PayPal,2025-10-10 05:36:09.717520,18
1974,1974,327.28,PayPal,2025-06-01 06:36:09.717520,20
1975,1975,125.56,PayPal,2025-07-13 20:36:09.717520,18
1976,1976,393.54,Bank Transfer,2025-03-06 05:36:09.717520,18
1977,1977,681.17,Crypto,2025-02-17 17:36:09.717520,20
1978,1978,731.44,PayPal,2025-10-29 01:36:09.717520,18
1979,1979,771.13,Crypto,2025-08-18 15:36:09.717520,18
1980,1980,158.06,PayPal,2025-05-02 20:36:09.717520,18
1981,1981,613.06,Credit Card,2025-08-28 08:36:09.717520,18
1982,1982,337.27,Credit Card,2025-05-17 11:36:09.717520,18
1983,1983,404.21,PayPal,2025-02-13 16:36:09.717520,18
1984,1984,647.08,Crypto,2025-08-23 17:36:09.717520,18
1985,1985,381.12,PayPal,2025-05-27 00:36:09.717520,18
1986,1986,105.92,Bank Transfer,2025-08-09 05:36:09.717520,18
1987,1987,50.34,PayPal,2025-04-14 00:36:09.717520,18
1988,1988,349.52,Bank Transfer,2025-04-21 15:36:09.717520,18
1989,1989,239.82,Credit Card,2025-08-17 16:36:09.717520,18
1990,1990,193.81,Crypto,2025-09-03 08:36:09.717520,18
1991,1991,155.36,PayPal,2024-12-14 13:36:09.717520,18
1992,1992,728.59,PayPal,2025-07-17 17:36:09.717520,18
1993,1993,550.24,PayPal,2025-01-26 16:36:09.717520,18
1994,1994,183.26,Crypto,2025-07-12 17:36:09.717520,18
1995,1995,532.34,Bank Transfer,2025-11-08 15:36:09.717520,18
1996,1996,427.83,Crypto,2025-03-25 14:36:09.717520,18
1997,1997,661.68,Bank Transfer,2025-05-22 21:36:09.717520,18
1998,1998,485.37,Credit Card,2025-01-08 08:36:09.717520,18
1999,1999,54.29,PayPal,2025-01-23 16:36:09.717520,18
2000,2000,276.48,Bank Transfer,2025-09-14 19:36:09.717520,18
2001,2001,576.38,Credit Card,2025-10-22 07:36:09.717520,18
2002,2002,352.43,Credit Card,2025-06-12 01:36:09.717520,18
2003,2003,397.51,Crypto,2025-02-16 05:36:09.717520,18
2004,2004,762.07,PayPal,2025-02-07 11:36:09.717520,18
2005,2005,797.11,PayPal,2025-08-23 07:36:09.717520,18
2006,2006,469.81,Crypto,2025-01-06 12:36:09.717520,20
2007,2007,438.04,PayPal,2025-03-03 02:36:09.717520,18
2008,2008,715.41,PayPal,2025-06-15 06:36:09.717520,18
2009,2009,595.45,Crypto,2025-08-30 12:36:09.717520,18
2010,2010,757.0,Crypto,2025-03-29 04:36:09.717520,18
2011,2011,796.24,Bank Transfer,2025-10-21 12:36:09.717520,18
2012,2012,452.67,Crypto,2025-05-02 08:36:09.717520,18
2013,2013,72.23,Crypto,2025-07-17 11:36:09.717520,18
2014,2014,529.84,PayPal,2025-03-03 00:36:09.717520,18
2015,2015,778.51,Credit Card,2025-11-24 19:36:09.717520,18
2016,2016,386.62,Credit Card,2025-08-09 05:36:09.717520,18
2017,2017,65.35,Bank Transfer,2025-04-29 19:36:09.717520,18
2018,2018,565.94,Credit Card,2025-09-16 08:36:09.717520,18
2019,2019,648.71,Crypto,2025-06-19 16:36:09.717520,18
2020,2020,267.0,PayPal,2024-12-28 02:36:09.717520,18
2021,2021,495.15,Crypto,2025-10-23 04:36:09.717520,18
2022,2022,485.7,Crypto,2025-09-19 18:36:09.717520,18
2023,2023,653.7,PayPal,2025-10-11 11:36:09.717520,18
2024,2024,730.88,Bank Transfer,2024-12-12 10:36:09.717520,21
2025,2025,436.98,Bank Transfer,2025-11-28 00:36:09.717520,18
2026,2026,538.04,PayPal,2025-11-02 23:36:09.717520,21
2027,2027,109.3,Bank Transfer,2025-03-11 22:36:09.717520,21
2028,2028,665.46,PayPal,2025-03-28 12:36:09.717520,18
2029,2029,538.1,Credit Card,2025-07-01 11:36:09.717520,18
2030,2030,309.64,PayPal,2024-12-08 14:36:09.717520,18
2031,2031,331.22,PayPal,2025-08-14 14:36:09.717520,18
2032,2032,543.97,Crypto,2025-04-26 14:36:09.717520,18
2033,2033,392.05,Bank Transfer,2025-04-21 20:36:09.717520,21
2034,2034,228.26,PayPal,2025-06-25 15:36:09.717520,18
2035,2035,508.17,PayPal,2025-01-13 18:36:09.717520,18
2036,2036,172.16,Credit Card,2024-12-10 17:36:09.717520,18
2037,2037,662.85,Crypto,2025-02-15 13:36:09.717520,18
2038,2038,313.26,Credit Card,2025-10-08 08:36:09.717520,18
2039,2039,132.3,Bank Transfer,2024-12-12 03:36:09.717520,18
2040,2040,306.97,Credit Card,2025-04-17 07:36:09.717520,18
2041,2041,617.23,Crypto,2025-07-07 21:36:09.717520,18
2042,2042,238.86,PayPal,2025-04-22 11:36:09.717520,18
2043,2043,245.61,Crypto,2025-04-05 18:36:09.717520,18
2044,2044,701.28,Bank Transfer,2025-06-20 22:36:09.717520,18
2045,2045,212.36,Bank Transfer,2025-03-26 12:36:09.717520,18
2046,2046,97.35,Bank Transfer,2025-03-30 02:36:09.717520,18
2047,2047,758.4,Bank Transfer,2025-10-27 08:36:09.717520,18
2048,2048,102.95,Credit Card,2025-09-13 22:36:09.717520,18
2049,2049,233.13,Bank Transfer,2025-04-09 10:36:09.717520,18
2050,2050,279.36,Credit Card,2025-09-17 14:36:09.717520,18
2051,2051,171.48,Crypto,2025-06-29 10:36:09.717520,18
2052,2052,636.1,Crypto,2025-05-16 00:36:09.717520,21
2053,2053,660.53,PayPal,2024-12-03 22:36:09.717520,18
2054,2054,273.38,Credit Card,2025-08-10 07:36:09.717520,18
2055,2055,100.79,Bank Transfer,2025-07-25 12:36:09.717520,18
2056,2056,385.8,Credit Card,2025-01-12 01:36:09.717520,21
2057,2057,525.81,Credit Card,2025-02-06 04:36:09.717520,20
2058,2058,261.16,Crypto,2025-03-14 05:36:09.717520,18
2059,2059,771.98,PayPal,2025-07-07 07:36:09.717520,18
2060,2060,241.86,PayPal,2025-02-10 23:36:09.717520,18
